Cc1cnc(Nc2ccc(CN3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.525783736
Cc1cnc(Nc2ccc(N3CCNCC3)c(C(F)(F)F)c2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.647817482
Cc1cnc(Nc2ccc(C(C)N3CCOCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.527243551
CC(=O)N1CCN(c2ccc(Nc3ncc(C)c(Nc4cccc(S(=O)(=O)NC(C)(C)C)c4)n3)cc2C(F)(F)F)CC1,4.447331784
Cc1cnc(Nc2cccc(N3CCNCC3)c2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.744727495
Cc1cnc(Nc2cccc(N3CCN(CCO)CC3)c2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.392544977
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(N)(=O)=O)c1,4.141462802
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)C)c1,4.928117993
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,5.217527376
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)N2CCCCC2)c1,4.605548319
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)N2CCCCC2C)c1,4.474955193
Cc1ccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C)cc1S(C)(=O)=O,3.795880017
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC2CCCCC2)c1,4.404503778
CCN(CC)S(=O)(=O)c1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C)c1,4.219682688
Cc1cnc(Nc2cccc(S(=O)(=O)N3CCN(C)CC3)c2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,3.187086643
Cc1cnc(Nc2ccc(CN3CCNCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,5.337242168
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)C2CCNCC2)c1,3.70333481
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(N2CCCCC2)c1,4.334419009
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(-n2cccc2)c1,4.4710833
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC2CCNCC2)c1,3.26520017
Cc1cnc(Nc2ccc(CN3CCOCC3)cc2)nc1Nc1cccc2[nH]ccc12,5.129596095
Cc1cnc(Nc2ccc(CN3CCNCC3)cc2)nc1Nc1cccc2[nH]ccc12,4.995678626
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(C(F)(F)F)c1C,4.059981845
Cc1cnc(Nc2ccc(OC3CCNCC3)cc2)nc1Nc1cccc(C(=O)N2CCCC2)c1,3.946921557
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC2CCCC2)c1,4.70333481
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)N2CCCC2)c1,4.76700389
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)N2CCOCC2)c1,4.684029655
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(C(=O)NC(C)C)c1,3.266802735
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(C)(=O)=O)c1,3.66756154
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(C(=O)NC(C)(C)C)c1,3.050609993
Cc1cnc(Nc2ccc(OC3CCNCC3)cc2)nc1Nc1cccc(O)c1,4.284832642
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc(Cl)c2[nH]ccc12,5.935542011
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc(C)c2[nH]ccc12,5.156144577
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc(F)c2[nH]ccc12,5.032452024
COc1cc(Nc2nc(Nc3ccc(N4CCNCC4)nc3)ncc2C)ccc1Cl,4.91721463
COC(=O)c1cc(Nc2ncc(C)c(Nc3ccc(Cl)c(OC)c3)n2)ccc1N1CCNCC1,5.290730039
COC(=O)c1cc(Nc2ncc(C)c(Nc3cccc4c3OCO4)n2)ccc1OCCN1CCCC1,4.785156152
CCCS(=O)(=O)c1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C)c1,5.096910013
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(C2CCNCC2)c1,4.37161107
Cc1cnc(Nc2ccc(CN3CCOCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.903089987
Cc1cnc(Nc2ccc(N3CCNCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,5.119758224
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)N2C(C)CCC2C)c1,4.725842151
Cc1cnc(Nc2ccc(N3CCN(CCO)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,5.149353765
Cc1cnc(Nc2ccc(-n3cccn3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.721246399
Cc1cnc(Nc2ccc(OC3CCNCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,5.13667714
Cc1cnc(Nc2ccc(OCCO)nc2)nc1Nc1cccc2c1OCO2,3.935542011
COc1cc(Nc2ncc(C)c(Nc3cccc4c3OCO4)n2)ccc1OCCN1CCCC1,5.029653124
Cc1cnc(Nc2ccc(-n3ccnc3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.910094889
Cc1cnc(Nc2ccc(Cn3ccnc3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,5.074687909
COc1cc(Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C#N)c(Cl)cc1Cl,2.20481541
COc1cc(Nc2nc(Nc3cccc(OCCN4CCCC4)c3)ncc2C#N)c(Cl)cc1Cl,1.978810701
COc1cc(Nc2nc(Nc3cccc(OCCN4CCCC4)c3)ncc2C)c(Cl)cc1Cl,2.690369833
COc1cccc(Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C)c1,4.277366077
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc([N+](=O)[O-])c1,4.21395879
COc1ccc(Nc2ccnc(Nc3ccc(OCCN4CCCC4)cc3)n2)cc1,2.363512104
COc1ccc(Nc2ccnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)n2)cc1,1.970616222
Cc1cnc(Nc2ccc(C[N+]3([O-])CCOCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.313363731
COc1cc(Nc2nc(Nc3ccc(CN4CCNCC4)cc3)ncc2C)ccc1Cl,4.818156412
Cc1cnc(Nc2ccc(-n3ccnc3C)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.46470588
Cc1cnc(Nc2ccc(Cn3ccnc3C)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.659555885
Cc1cnc(Nc2ccc(Cc3ccncc3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.093126465
Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.91721463
Cc1cnc(Nc2ccc(-n3cccn3)cc2)nc1Nc1cccc(C(C)(C)C)c1,3.821023053
Cc1cnc(Nc2ccc(CN3CCNCC3)cc2)nc1Nc1ccc(Cl)c2[nH]ccc12,3.15864053
COc1cccc(Nc2ccnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)n2)c1,3.195179321
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc2c(c1)OCO2,4.059483515
O=S(=O)(NCCN1CCCC1)c1ccc(Nc2nccc(Nc3ccc(O)cc3)n2)cc1,2.011441043
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(O)c1,3.692503962
O=S(=O)(NCCN1CCCC1)c1ccc(Nc2nccc(Nc3cccc(O)c3)n2)cc1,2.441291429
CNC(=O)c1cccc(Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C)c1,3.590066877
COc1cc(Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C)ccc1Cl,5.099086932
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1nccc2ccccc12,2.978810701
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc2c1OCO2,4.772113295
COc1cc(Nc2nc(Nc3cccc(N4CCNCC4)c3)ncc2C)ccc1Cl,5.021363052
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(C(F)(F)F)c1,4.754487332
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc(C(F)(F)F)cc1,4.400116928
COc1cc(Nc2nc(Nc3ccc(Cn4cccn4)cc3)ncc2C)ccc1Cl,4.723538196
Cc1cnc(Nc2ccc(-n3ccnc3C)cc2)nc1Nc1cccc(C(C)(C)C)c1,4.415668776
Cc1cn(-c2ccc(Nc3ncc(C)c(Nc4cccc(C(C)(C)C)c4)n3)cc2)cn1,4.026410377
Cc1cnc(Nc2ccc(Cn3cncn3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.450996738
Cc1cn(-c2ccc(Nc3ncc(C)c(Nc4cccc(S(=O)(=O)NC(C)(C)C)c4)n3)cc2)cn1,4.379863945
CNS(=O)(=O)c1cc(Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C)ccc1C,3.896196279
Cc1ccc(Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C)cc1S(=O)(=O)NC(C)(C)C,4.35261703
Cc1cnc(Nc2ccc(-n3cncn3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.382999659
Cc1cnc(Nc2cccc(-c3nnn[nH]3)c2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.252588192
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(N(C)C)c1,4.705533774
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc(C#N)c(Cl)c1,4.170696227
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc2ccccc12,4.698970004
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc(Cl)c(Cl)c1,4.590066877
COc1cc(Nc2nc(Nc3cccc(CN4CCNCC4)c3)ncc2C)ccc1Cl,4.801342913
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc2[nH]ccc12,4.716698771
c1ccc(Cc2ccnc(Nc3ccc(OCCN4CCCC4)cc3)n2)cc1,3.153662888
COc1cc(N(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C)ccc1Cl,2.30980392
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc(Cl)cc1,4.739928612
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(OC(F)(F)F)c1,4.684029655
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc(Cl)c(C(F)(F)F)c1,4.630784143
COc1cccc(Nc2ccnc(Nc3ccc(OCCN4CCCC4)cc3)n2)c1C,3.43062609
COc1cc(Nc2nc(Nc3ccc(S(=O)(=O)C4CCNCC4)cc3)ncc2C)ccc1Cl,4.886056648
Cc1ccc(Nc2nc(Nc3ccc(-n4ccnc4)cc3)ncc2C)cc1S(=O)(=O)NC(C)(C)C,4.054531415
Cc1cnc(Nc2ccc(C(=O)N3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.474955193
Cc1cnc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.482804102
Cc1cnc(Nc2ccc(C(=O)N3CCNCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.161150909
Cc1cnc(Nc2ccc(-c3nnn[nH]3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.014573526
Cc1cnc(Nc2ccc(C(C)N3CCOCC3)cc2)nc1Nc1cccc(C(C)(C)C)c1,4.701146924
CC(=O)N1CCN(c2ccc(Nc3ncc(C)c(Nc4cccc(S(=O)(=O)NC(C)(C)C)c4)n3)cc2)CC1,4.730487056
Cc1cnc(Nc2ccc(C3CCNCC3)cc2)nc1Nc1cccc(C(C)(C)C)c1,4.679853714
COc1cc(Nc2nc(Nc3ccc(OCCO)cc3)ncc2C)ccc1Cl,5.039053804
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccccc1,4.777283529
Cc1ccc(Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C)cc1,4.447331784
Cc1cc(Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C)ccc1Cl,4.906578315
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc(Cl)c(F)c1,4.396855627
COc1cc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2C)ccc1Cl,4.876148359
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc2sccc2c1,4.54515514
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1csc2ccccc12,4.906578315
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(Cl)c1,4.681936665
COc1cc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C)ccc1Cl,5.259637311
COc1cc(Nc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2C)ccc1Cl,3.886056648
COc1cc(Nc2nc(Nc3ccc(-n4cccn4)cc3)ncc2C)ccc1Cl,4.452225295
COc1cc(Nc2nc(Nc3ccc(N4CCCCC4)cc3)ncc2C)ccc1Cl,4.452225295
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(C)c1C,4.795880017
Cc1cc(Cl)ccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C,4.798602876
Cc1ccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C)cc1C,4.779891912
Cc1cnc(Nc2ccc(OCCO)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,4.692503962
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccnc1,3.517126416
COc1cc(Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C)ccc1F,4.829738285
COc1cc(Nc2nc(Nc3ccc(CN4CCN(C)CC4)cc3)ncc2C)ccc1Cl,4.920818754
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc2[nH]ccc12,5.020907099
COc1cc(Nc2nc(Nc3ccc(N4CCNCC4)cc3)ncc2C)ccc1Cl,5.211124884
COc1cc(Nc2nc(Nc3ccc(OC4CCNCC4)cc3)ncc2C)ccc1Cl,5.382999659
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(C(N)=O)c1,4.638272164
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(N)(=O)=O)c1,4.866461092
Cc1cc(Nc2nc(Nc3ccc(OC4CCNCC4)cc3)ncc2C)ccc1Cl,5.075204004
CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC4CCNCC4)cc3)ncc2C)c1,3.863279433
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc2c1OCO2,4.847711656
Cc1cnc(Nc2ccc(OC3CCNCC3)cc2)nc1Nc1ccc(Cl)c(C(F)(F)F)c1,4.943095149
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1ccc(Cl)c2[nH]ccc12,5.27083521
CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC4CCNCC4)cc3)ncc2C)c1C,3.835647144
Cc1cnc(Nc2ccc(OC3CCNCC3)cc2)nc1Nc1cccc(C)c1C,5.358525889
Cc1cc(C)cc(Nc2nc(Nc3ccc(OC4CCNCC4)cc3)ncc2C)c1,4.42945706
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NC(=O)Nc2ccccc2)c1,4.196542884
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cc(C)c(Cl)c(C)c1,4.420216403
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(C(C)(C)C)c1,5.327902142
CNS(=O)(=O)c1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C)c1,4.793174124
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)N(C)C)c1,5.022276395
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1ccc(C)c2[nH]ccc12,5.415668776
Cc1cnc(Nc2ccc(OC3CCNCC3)cc2)nc1Nc1cccc(C(C)(C)C)c1,5.563837353
CCN(CC)CCOc1ccc2cc1CN(C)CC=CCCOc1cccc(c1)-c1ccnc(n1)N2,7.318758763
CN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cc(ccn2)C1,5.301029996
CN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(OCCN3CCCCC3)c(c2)C1,7.207608311
CN1CC=CCOCc2ccc(o2)-c2ccnc(n2)Nc2cccc(c2)C1,6.086186148
COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,5.301029996
O=C1CCC=CCOCc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)N1,5.301029996
CN1CC=CCC(=O)Nc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,5.301029996
CC1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,6.459670525
Cc1cc(-c2cccc3nc(Nc4ccc(N5CCN(C(C)C)CC5)c(C)c4)oc23)ccc1C(=O)N1CCOCC1,8.211124884
Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCS(=O)(=O)CC5)c(F)c4)c3o2)ccc1N1CCN(CCN(C)C)CC1,8.366531544
Cc1cc(Nc2nc3cccc(-c4ccc(CC(=O)N5CCS(=O)(=O)CC5)c(F)c4)c3o2)ccc1C(=O)N(C)C,8.522878745
CCN1CCN(c2ccc(Nc3nc4cccc(-c5ccc(S(N)(=O)=O)cc5)c4o3)cc2C)CC1,7.756961951
O=S1(=O)CCN(Cc2c(F)cc(-c3cccc4nc(Nc5ccc(N6CCN(C7CC7)CC6)cc5)oc34)cc2F)CC1,7.84924356
CCN1CCN(c2ccc(Nc3nc4cccc(-c5ccc(CN6CCS(=O)(=O)CC6)c(F)c5)c4o3)cc2C)CC1,8.522878745
CCN(CC)C(=O)c1ccc(Nc2nc3cccc(-c4cc(F)c(CN5CCNCC5)c(F)c4)c3o2)cc1C,7.366531544
CN1CCN(c2ccc(Nc3nc4cccc(-c5cc(F)c(CN6CCS(=O)(=O)CC6)c(F)c5)c4o3)cc2)CC1,8.164309429
COc1ccc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)c3o2)cc1N1CCN(C)CC1,7.522878745
COc1cc(Nc2nc3cccc(-c4cncc5ccccc45)c3o2)cc(OC)c1OC,6.434152181
COc1ccc(-c2cccc3nc(Nc4cc(OC)c(OC)c(OC)c4)oc23)cn1,6.173925197
COc1ccc(Nc2nc3cccc(-c4cc(F)c(CN5CCS(=O)(=O)CC5)c(F)c4)c3o2)cc1N1CCN(C)CC1,8.1837587
CC(=O)NC1Cc2ccc(Nc3nc4cccc(-c5ccc(CN6CCOCC6)c(F)c5)c4o3)cc2C1,7.677780705
COc1cc(Nc2nc3cccc(-c4ccccc4N)c3o2)cc(OC)c1OC,6.214670165
COc1cc(Nc2nc3cccc(-c4ccn[nH]4)c3o2)cc(OC)c1OC,6.0
